Order Id,Order Date,Ship Date,Ship Mode,Customer Name,Segment,State,Country,Market,Region,Product Id,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
ES-2011-3746760,25-01-2011,01-02-2011,Standard Class,Filia McAdams,Corporate,North Rhine-Westphalia,Germany,EU,Central,FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",20,1,0,4.02,1.15,Medium,2011
NI-2011-7750,25-01-2011,28-01-2011,Second Class,Gary Hwang,Consumer,Kwara,Nigeria,Africa,Africa,OFF-BIN-10001385,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",4,1,0.7,-9,0.28,Medium,2011
ID-2011-36011,26-01-2011,27-01-2011,First Class,Heather Kirkland,Corporate,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",334,1,0.27,-109.9365,92.67,High,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,FUR-SAF-10004252,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable","1,113",6,0.6,-1475.352,47.35,Medium,2011
IT-2011-4233239,26-01-2011,30-01-2011,Standard Class,Allen Rosenblatt,Corporate,Lisboa,Portugal,EU,South,TEC-CO-10001926,Technology,Copiers,"Hewlett Wireless Fax, Laser",570,3,0.5,-216.765,33.99,Medium,2011
MO-2011-3300,26-01-2011,31-01-2011,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,TEC-KON-10003211,Technology,Machines,"Konica Inkjet, White",311,1,0,118.02,27.7,High,2011
SL-2011-6640,26-01-2011,30-01-2011,Standard Class,Sally Hughsby,Corporate,Southern,Sierra Leone,Africa,Africa,OFF-KIT-10002678,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver",285,4,0,59.76,25.63,Medium,2011
ES-2011-4436456,26-01-2011,26-01-2011,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",119,2,0.6,-143.076,24.75,Medium,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-SME-10000746,Office Supplies,Storage,"Smead Lockers, Industrial",318,4,0.6,-254.64,19.93,Medium,2011
IR-2011-3890,26-01-2011,28-01-2011,First Class,Bradley Talbott,Home Office,Markazi,Iran,EMEA,EMEA,TEC-ENE-10004627,Technology,Accessories,"Enermax Router, Erganomic",256,1,0,102.45,19.7,High,2011
MO-2011-3300,26-01-2011,31-01-2011,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,TEC-HP -10001905,Technology,Copiers,"HP Personal Copier, Laser",124,1,0,42.24,17.14,High,2011
IN-2011-31496,26-01-2011,28-01-2011,Second Class,Nathan Mautz,Home Office,Telangana,India,APAC,Central Asia,OFF-PA-10000070,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",79,3,0,25.38,13.82,High,2011
IN-2011-76198,26-01-2011,01-02-2011,Standard Class,Anna Andreadi,Consumer,Telangana,India,APAC,Central Asia,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",343,7,0,54.6,13.22,Low,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-SU-10003072,Office Supplies,Supplies,"Elite Trimmer, Serrated",345,9,0,162.27,12.46,Medium,2011
IN-2011-15270,26-01-2011,31-01-2011,Standard Class,Christina Anderson,Consumer,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",142,3,0.17,51.1659,12.24,Medium,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HAM-10003872,Office Supplies,Appliances,"Hamilton Beach Blender, White",115,4,0.6,-68.976,11.17,Medium,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",108,5,0.1,2.4,11.06,Medium,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-BI-10003277,Office Supplies,Binders,"Ibico Binder Covers, Durable",136,9,0,16.2,9.44,Medium,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",88,4,0,15.84,7.14,Medium,2011
ES-2011-3940520,26-01-2011,30-01-2011,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive, Bluetooth",88,3,0,18.45,5.54,Medium,2011
ES-2011-3940520,26-01-2011,30-01-2011,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",52,4,0,20.04,4.88,Medium,2011
ES-2011-3429709,26-01-2011,30-01-2011,Standard Class,Patrick O'Brill,Consumer,Madrid,Spain,EU,South,OFF-LA-10001375,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",32,3,0,10.08,4.82,High,2011
ES-2011-4436456,26-01-2011,26-01-2011,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,OFF-BI-10001384,Office Supplies,Binders,"Cardinal Binder, Economy",41,6,0.5,-10.89,3.98,Medium,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,FUR-NOV-10000222,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",34,1,0.6,-38.982,3.08,Medium,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",86,2,0.1,2.85,2.65,Medium,2011
ES-2011-4436456,26-01-2011,26-01-2011,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,OFF-EN-10000476,Office Supplies,Envelopes,"Kraft Clasp Envelope, Recycled",12,3,0.5,-8.01,1.75,Medium,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",60,2,0,21.42,1.74,Medium,2011
MO-2011-3300,26-01-2011,31-01-2011,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-CAR-10003030,Office Supplies,Binders,"Cardinal Index Tab, Economy",9,1,0,4.02,1.43,High,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-XER-10001746,Office Supplies,Paper,"Xerox Message Books, Premium",16,2,0.6,-5.724,1.28,Medium,2011
ES-2011-3940520,26-01-2011,30-01-2011,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,OFF-BI-10002570,Office Supplies,Binders,"Acco Binder Covers, Clear",13,1,0,5.49,1.2,Medium,2011
MO-2011-3300,26-01-2011,31-01-2011,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,OFF-NOV-10004680,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",11,1,0,4.83,0.88,High,2011
IT-2011-2536577,26-01-2011,29-01-2011,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,FUR-FU-10002557,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",177,8,0,0,0.61,Medium,2011
TU-2011-5460,26-01-2011,31-01-2011,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",5,1,0.6,-7.338,0.34,Medium,2011
CA-2011-167997,27-01-2011,30-01-2011,First Class,Carol Adams,Corporate,South Dakota,United States,US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142,2,0,39.7488,24.59,High,2011
MX-2011-160150,27-01-2011,29-01-2011,Second Class,Neola Schneider,Consumer,Tamaulipas,Mexico,LATAM,North,OFF-BI-10002296,Office Supplies,Binders,"Acco Binder Covers, Economy",115,13,0,10.14,24.52,Critical,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",490,8,0,0,21.48,Medium,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,188,2,0,52.6344,17.66,Medium,2011
IN-2011-33890,27-01-2011,01-02-2011,Standard Class,Kean Nguyen,Corporate,Shandong,China,APAC,North Asia,TEC-MA-10002931,Technology,Machines,"Okidata Calculator, Durable",367,7,0,106.26,17.61,Medium,2011
CT-2011-6350,27-01-2011,29-01-2011,Second Class,Todd Sumrall,Corporate,Bangui,Central African Republic,Africa,Africa,OFF-KLE-10004112,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",76,2,0,20.58,16.59,Critical,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155,13,0,0,11.95,Medium,2011
EZ-2011-4800,27-01-2011,01-02-2011,Standard Class,Ryan Akin,Consumer,Olomouc,Czech Republic,EMEA,EMEA,OFF-FEL-10004117,Office Supplies,Storage,"Fellowes Trays, Blue",230,4,0,15.96,10.73,Medium,2011
MX-2011-160150,27-01-2011,29-01-2011,Second Class,Neola Schneider,Consumer,Tamaulipas,Mexico,LATAM,North,OFF-SU-10003719,Office Supplies,Supplies,"Stiletto Scissors, Steel",31,2,0,13.8,6.7,Critical,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",63,3,0,30.7818,6.15,Medium,2011
ID-2011-78102,27-01-2011,02-02-2011,Standard Class,Dennis Bolton,Home Office,Kalimantan Timur,Indonesia,APAC,Southeast Asia,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",82,13,0.47,-17.3901,5.67,Medium,2011
MO-2011-1670,27-01-2011,29-01-2011,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,FUR-DEF-10000810,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",51,2,0,22.8,4.24,High,2011
MO-2011-1670,27-01-2011,29-01-2011,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BOS-10002705,Office Supplies,Art,"Boston Highlighters, Fluorescent",20,1,0,5.22,3.73,High,2011
MO-2011-1670,27-01-2011,29-01-2011,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIN-10004569,Office Supplies,Art,"Binney & Smith Highlighters, Blue",17,1,0,2.46,3.44,High,2011
IN-2011-50704,27-01-2011,01-02-2011,Standard Class,Patrick O'Donnell,Consumer,Guangdong,China,APAC,North Asia,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",40,2,0,15.18,2.6,Medium,2011
MX-2011-124555,27-01-2011,31-01-2011,Standard Class,Barry Weirich,Consumer,Duarte,Dominican Republic,LATAM,Caribbean,OFF-FA-10000455,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",35,5,0.2,7.26,1.98,Medium,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19,3,0,9.3312,1.53,Medium,2011
CA-2011-167997,27-01-2011,30-01-2011,First Class,Carol Adams,Corporate,South Dakota,United States,US,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,11,2,0,5.0196,1.39,High,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",17,2,0,8.34,1.13,Medium,2011
MO-2011-1670,27-01-2011,29-01-2011,First Class,Liz Pelletier,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-CAR-10002054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",5,1,0,2.16,0.54,High,2011
US-2011-155502,27-01-2011,01-02-2011,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12,3,0,4.4712,0.43,Medium,2011
IN-2011-63990,28-01-2011,02-02-2011,Second Class,Jocasta Rupert,Consumer,Queensland,Australia,APAC,Oceania,TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine, Digital",532,2,0.1,47.202,51.51,Medium,2011
US-2011-117163,28-01-2011,03-02-2011,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333,3,0.2,-16.65,23.43,Medium,2011
ID-2011-42164,28-01-2011,31-01-2011,First Class,Michael Paige,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-EN-10002472,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",132,5,0.47,-5.0505,9.82,Medium,2011
ID-2011-42164,28-01-2011,31-01-2011,First Class,Michael Paige,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-SU-10000375,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",90,5,0.47,-51.2175,4.86,Medium,2011
US-2011-117163,28-01-2011,03-02-2011,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57,1,0,14.3075,4,Medium,2011
US-2011-117163,28-01-2011,03-02-2011,Standard Class,Ed Jacobs,Consumer,California,United States,US,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36,4,0,12.0252,3.25,Medium,2011
IT-2011-4728742,28-01-2011,03-02-2011,Standard Class,Herbert Flentye,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-ST-10003835,Office Supplies,Storage,"Rogers Folders, Single Width",28,1,0.1,-0.642,1.15,Medium,2011
US-2011-119053,29-01-2011,03-02-2011,Standard Class,Resi Pölking,Consumer,São Paulo,Brazil,LATAM,South,FUR-TA-10003887,Furniture,Tables,"Hon Conference Table, Adjustable Height",493,2,0.6,-468.016,31.54,Medium,2011
US-2011-156664,29-01-2011,03-02-2011,Standard Class,Resi Pölking,Consumer,Lara,Venezuela,LATAM,South,FUR-TA-10004840,Furniture,Tables,"Hon Conference Table, Adjustable Height",369,2,0.7,-591.172,18.73,Medium,2011
BN-2011-1530,29-01-2011,04-02-2011,Standard Class,Nona Balk,Corporate,Littoral,Benin,Africa,Africa,OFF-FIS-10004915,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",44,1,0,16.23,3.35,Medium,2011
CA-2011-100328,29-01-2011,04-02-2011,Standard Class,Jasper Cacioppo,Consumer,New York,United States,US,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4,1,0.2,1.3257,0.36,Medium,2011
ID-2011-80545,30-01-2011,30-01-2011,Same Day,Harold Engle,Corporate,Auckland,New Zealand,APAC,Oceania,FUR-CH-10003618,Furniture,Chairs,"SAFCO Rocking Chair, Red",162,2,0.4,-29.688,63.14,High,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,TEC-CAN-10000030,Technology,Copiers,"Canon Fax Machine, Laser",191,2,0.7,-382.086,19.19,Medium,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-EAT-10002674,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",18,4,0.7,-32.22,2.36,Medium,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,TEC-APP-10004469,Technology,Phones,"Apple Signal Booster, Cordless",42,1,0.7,-62.79,2.27,Medium,2011
NI-2011-9200,30-01-2011,31-01-2011,First Class,Arthur Gainer,Consumer,Kano,Nigeria,Africa,Africa,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",5,2,0.7,-5.538,1.01,Critical,2011
NI-2011-9200,30-01-2011,31-01-2011,First Class,Arthur Gainer,Consumer,Kano,Nigeria,Africa,Africa,OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",4,1,0.7,-8.601,0.6,Critical,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-WIL-10000986,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",20,6,0.7,-29.718,0.39,Medium,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-AME-10000851,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",12,1,0.7,-8.283,0.32,Medium,2011
NI-2011-2370,30-01-2011,04-02-2011,Second Class,David Philippe,Consumer,Kano,Nigeria,Africa,Africa,OFF-AVE-10000543,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",1,1,0.7,-2.349,0.12,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,TEC-PH-10004575,Technology,Phones,"Motorola Smart Phone, Cordless","2,571",4,0,102.84,129,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,FUR-TA-10002341,Furniture,Tables,"Barricks Computer Table, Fully Assembled","1,917",4,0,517.56,104.29,Medium,2011
IN-2011-32196,31-01-2011,05-02-2011,Standard Class,Luke Schmidt,Corporate,Victoria,Australia,APAC,Oceania,TEC-MA-10002680,Technology,Machines,"Konica Inkjet, White",839,3,0.1,121.113,54.17,High,2011
CA-2011-134103,31-01-2011,05-02-2011,Standard Class,Mike Vittorini,Consumer,Michigan,United States,US,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,230,2,0,6.8982,22.58,High,2011
MO-2011-4320,31-01-2011,04-02-2011,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",436,1,0,178.74,22.32,Medium,2011
MO-2011-4320,31-01-2011,04-02-2011,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,FUR-NOV-10002655,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",334,2,0,26.7,19.34,Medium,2011
IN-2011-32196,31-01-2011,05-02-2011,Standard Class,Luke Schmidt,Corporate,Victoria,Australia,APAC,Oceania,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",374,8,0.1,24.696,15.85,High,2011
MX-2011-100762,31-01-2011,03-02-2011,First Class,Charles McCrossin,Consumer,Estelí,Nicaragua,LATAM,Central,OFF-PA-10001004,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",35,3,0,12.66,12.7,Critical,2011
IN-2011-72334,31-01-2011,06-02-2011,Standard Class,Sarah Foster,Consumer,Chongqing,China,APAC,North Asia,OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",164,6,0,18,10.65,Medium,2011
US-2011-120957,31-01-2011,06-02-2011,Standard Class,Damala Kotsonis,Corporate,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-BI-10003372,Office Supplies,Binders,"Ibico Binding Machine, Durable",85,3,0.2,-20.148,8.52,Medium,2011
MO-2011-4320,31-01-2011,04-02-2011,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-KLE-10000296,Office Supplies,Supplies,"Kleencut Letter Opener, Steel",95,4,0,23.76,6.18,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-PA-10002976,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",122,4,0,32.88,5.85,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-LA-10000757,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",62,6,0,18.54,5.18,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-PA-10003232,Office Supplies,Paper,"Eaton Parchment Paper, 8.5 x 11",106,6,0,48.6,5.01,Medium,2011
IN-2011-18070,31-01-2011,05-02-2011,Standard Class,Brendan Dodson,Home Office,Singapore,Singapore,APAC,Southeast Asia,OFF-BI-10000089,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",113,4,0,55.56,4.51,Medium,2011
MO-2011-4320,31-01-2011,04-02-2011,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-ELI-10000044,Office Supplies,Supplies,"Elite Ruler, Serrated",63,6,0,11.34,3.6,Medium,2011
MO-2011-4320,31-01-2011,04-02-2011,Standard Class,Bryan Davis,Consumer,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa,OFF-GLO-10003463,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",24,1,0,2.85,2.12,Medium,2011
US-2011-120957,31-01-2011,06-02-2011,Standard Class,Damala Kotsonis,Corporate,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-AR-10000468,Office Supplies,Art,"BIC Pens, Blue",30,4,0.2,-7.296,1.99,Medium,2011
IN-2011-81833,31-01-2011,06-02-2011,Standard Class,Troy Staebel,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-ST-10001057,Office Supplies,Storage,"Eldon Folders, Wire Frame",32,2,0,9.3,1.9,Medium,2011
CA-2011-134103,31-01-2011,05-02-2011,Standard Class,Mike Vittorini,Consumer,Michigan,United States,US,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,11,2,0,4.752,1.2,High,2011
IN-2011-30733,01-02-2011,03-02-2011,Second Class,Patrick O'Donnell,Consumer,Dhaka,Bangladesh,APAC,Central Asia,TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier, Laser",286,2,0,71.4,57.3,Critical,2011
CA-2011-115161,01-02-2011,03-02-2011,First Class,Liz Carlisle,Consumer,California,United States,US,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",291,2,0.15,3.4196,54.64,High,2011
AO-2011-1390,01-02-2011,04-02-2011,Second Class,David Kendrick,Corporate,Luanda,Angola,Africa,Africa,OFF-FEL-10001541,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",206,1,0,92.88,53.08,Critical,2011
ID-2011-56493,01-02-2011,03-02-2011,Second Class,Stephanie Phelps,Corporate,Hubei,China,APAC,North Asia,OFF-ST-10002161,Office Supplies,Storage,"Tenex Trays, Single Width",163,3,0,68.31,44.36,Critical,2011
IN-2011-36074,01-02-2011,05-02-2011,Second Class,David Kendrick,Corporate,Chongqing,China,APAC,North Asia,OFF-AP-10001254,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",352,5,0,137.4,33.15,Medium,2011
US-2011-118892,01-02-2011,06-02-2011,Standard Class,Dave Hallsten,Corporate,Panama,Panama,LATAM,Central,OFF-AP-10002317,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",401,2,0.4,20.024,21.38,Medium,2011
IR-2011-6550,01-02-2011,06-02-2011,Standard Class,Patrick O'Brill,Consumer,Razavi Khorasan,Iran,EMEA,EMEA,FUR-ADV-10002601,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",310,6,0,148.5,19.65,High,2011
ES-2011-5268439,01-02-2011,03-02-2011,Second Class,Gene Hale,Corporate,Poitou-Charentes,France,EU,Central,OFF-AR-10001529,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",140,5,0,15.3,19.23,High,2011
IN-2011-30733,01-02-2011,03-02-2011,Second Class,Patrick O'Donnell,Consumer,Dhaka,Bangladesh,APAC,Central Asia,OFF-SU-10000484,Office Supplies,Supplies,"Kleencut Ruler, High Speed",41,3,0,11.79,11.13,Critical,2011
US-2011-118892,01-02-2011,06-02-2011,Standard Class,Dave Hallsten,Corporate,Panama,Panama,LATAM,Central,TEC-AC-10001221,Technology,Accessories,"Memorex Memory Card, USB",82,2,0.4,-19.136,6.21,Medium,2011
ES-2011-5460465,01-02-2011,05-02-2011,Standard Class,Ralph Ritter,Consumer,Emilia-Romagna,Italy,EU,South,OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",78,3,0,20.34,6.03,Medium,2011
IN-2011-30733,01-02-2011,03-02-2011,Second Class,Patrick O'Donnell,Consumer,Dhaka,Bangladesh,APAC,Central Asia,OFF-BI-10003012,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",23,5,0,9.6,5.29,Critical,2011
IN-2011-30733,01-02-2011,03-02-2011,Second Class,Patrick O'Donnell,Consumer,Dhaka,Bangladesh,APAC,Central Asia,OFF-LA-10001292,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",20,3,0,9.9,3.78,Critical,2011
ES-2011-5268439,01-02-2011,03-02-2011,Second Class,Gene Hale,Corporate,Poitou-Charentes,France,EU,Central,OFF-EN-10004597,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",21,1,0,0,3.34,High,2011
ES-2011-2205486,01-02-2011,07-02-2011,Standard Class,Ionia McGrath,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001249,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled",21,3,0,10.53,1.86,Medium,2011
ES-2011-2205486,01-02-2011,07-02-2011,Standard Class,Ionia McGrath,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001717,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",12,2,0,4.2,0.93,Medium,2011
US-2011-118892,01-02-2011,06-02-2011,Standard Class,Dave Hallsten,Corporate,Panama,Panama,LATAM,Central,OFF-BI-10000719,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",10,6,0.4,-0.984,0.81,Medium,2011
IN-2011-56990,02-02-2011,05-02-2011,First Class,Erin Smith,Corporate,Henan,China,APAC,North Asia,FUR-BO-10003913,Furniture,Bookcases,"Safco Stackable Bookrack, Pine","1,052",7,0,105.21,154.4,Medium,2011
